Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,ingestion_time,pk_id
4833,CA-2014-120278,11/7/2014,11/12/2014,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,54401,Central,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,2,0,5.8708,2026-08-24T07:01:37.009Z,328d4083903fd867bb8f30ed6d1e62afedbf9ed265d6d66b553b3d0888fa080c
4834,CA-2014-120278,11/7/2014,11/12/2014,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,54401,Central,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1\"\"",12.39,3,0,5.8233,2026-08-24T07:01:37.009Z,7df18f39cf5bb2bae0d369060e57bf6dad7079e16bd34c2e6ddcdbbeb2238809
4835,CA-2017-167661,10/5/2017,10/10/2017,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2\"\"",39.92,5,0.2,13.473,2026-08-24T07:01:37.009Z,24dde1240d6b00a53cbda22acb16ebe16c8286b533e261949af5c52f025556f5
4836,CA-2017-167661,10/5/2017,10/10/2017,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,61.96,2,0,27.882,2026-08-24T07:01:37.009Z,5dd206bcc3e4ed5ec9394965e06430a80423eb69c678d2e59cd80aaafa089574
4837,CA-2017-167661,10/5/2017,10/10/2017,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,19.936,4,0.2,7.2268,2026-08-24T07:01:37.009Z,ac028e5df620c301f5e1e0e2926a86387fcd329d5bdf84c453c53b039d4ba6fc
4838,CA-2017-106831,6/1/2017,6/3/2017,First Class,FH-14350,Fred Harton,Consumer,United States,Dublin,Ohio,43017,East,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",3.798,2,0.7,-2.6586,2026-08-24T07:01:37.009Z,46ae1b70c00d96f11725bfec11ad9d17cd507610c646fffb6e7334cdfea9ee51
4839,CA-2017-106831,6/1/2017,6/3/2017,First Class,FH-14350,Fred Harton,Consumer,United States,Dublin,Ohio,43017,East,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,27.744,6,0.2,10.0572,2026-08-24T07:01:37.009Z,f5851c8235ee2ac98e01e20187b3f66e2ef5267a31b2bb656cd4803e2365d55e
4840,CA-2017-106831,6/1/2017,6/3/2017,First Class,FH-14350,Fred Harton,Consumer,United States,Dublin,Ohio,43017,East,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,158.376,4,0.4,-34.3148,2026-08-24T07:01:37.009Z,863c690598d7ab900231c69213ada01432b9cf3e9c4176fc916012a08259be2c
4841,CA-2017-154123,11/20/2017,11/25/2017,Standard Class,SC-20050,Sample Company A,Home Office,United States,Henderson,Kentucky,42420,South,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,27.58,2,0,11.5836,2026-08-24T07:01:37.009Z,13c2e8712ed7b30b1bdc7151a8791e2bf8ef04f5e0f05cd4206219b90511b537
4842,CA-2016-136049,12/23/2016,12/28/2016,Standard Class,NM-18520,Neoma Murray,Consumer,United States,Bowling Green,Ohio,43402,East,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",5.553,3,0.7,-4.0722,2026-08-24T07:01:37.009Z,11a1867feee38180a8ce864108e45c4b90037a29b96113e163cd53e4c08af296
4843,CA-2017-118402,9/29/2017,10/4/2017,Standard Class,JO-15280,Jas O'Carroll,Consumer,United States,Memphis,Tennessee,38109,South,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,243.92,5,0.2,-54.882,2026-08-24T07:01:37.009Z,e107cfae3bfd15fa0e9b76ed0dd9f0110515ccada7c8427b0f5aeb8f495861a4
4844,US-2016-139388,11/7/2016,11/9/2016,First Class,CC-12475,Cindy Chapman,Consumer,United States,Lakewood,New Jersey,8701,East,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,14.96,4,0,0.2992,2026-08-24T07:01:37.009Z,f9313a762da5df5d29ac1ece5f7c896a2c97249ae2fb910431995b7aaa89b1de
4845,US-2014-128685,4/4/2014,4/5/2014,First Class,MZ-17515,Mary Zewe,Corporate,United States,Los Angeles,California,90008,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,7.184,2,0.2,2.245,2026-08-24T07:01:37.009Z,08a688bbd516f94313a18d8fbc4fbd44bfc79c3981e97a0ed55cb94442c48364
4846,CA-2015-124044,7/23/2015,7/26/2015,Second Class,MS-17830,Melanie Seite,Consumer,United States,Rochester,New York,14609,East,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,10.512,3,0.2,3.6792,2026-08-24T07:01:37.009Z,dfdb27b0756ae8c0ac029f7f762754a204512791377a3e9877712b505de0a365
4847,CA-2014-164469,6/25/2014,6/27/2014,Second Class,GK-14620,Grace Kelly,Corporate,United States,Salem,Oregon,97301,West,TEC-PH-10002115,Technology,Phones,Plantronics 81402,263.96,5,0.2,19.797,2026-08-24T07:01:37.009Z,753676ed2f2851d543e8df92526cedeccaf9f60838d544949d693b51ab65fd4a
4848,CA-2014-164469,6/25/2014,6/27/2014,Second Class,GK-14620,Grace Kelly,Corporate,United States,Salem,Oregon,97301,West,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",71.632,11,0.2,17.908,2026-08-24T07:01:37.009Z,4d793f6d8b5ff0aa613fd77055c4d2fd11cb057c60254c4d2bedadbbbba5d99e
4849,CA-2014-164469,6/25/2014,6/27/2014,Second Class,GK-14620,Grace Kelly,Corporate,United States,Salem,Oregon,97301,West,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",9.328,1,0.2,0.8162,2026-08-24T07:01:37.009Z,352854693558f6d9b58768be19d40ae7a217971682cdef7dccacbac75aa205fc
4850,CA-2014-107818,9/8/2014,9/14/2014,Standard Class,MC-17275,Marc Crier,Consumer,United States,Pasco,Washington,99301,West,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,5.88,2,0,2.646,2026-08-24T07:01:37.009Z,b32d87c14f92523a1c505fa4c772a1add116c35ebbc42a9c9986bb2be0f3d54f
4851,CA-2014-107818,9/8/2014,9/14/2014,Standard Class,MC-17275,Marc Crier,Consumer,United States,Pasco,Washington,99301,West,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",975.92,5,0.2,121.99,2026-08-24T07:01:37.009Z,8a54f10c4b096669da78619735e9fd51acc08884d06469c6de4dbbf704f5b655
4852,CA-2014-107818,9/8/2014,9/14/2014,Standard Class,MC-17275,Marc Crier,Consumer,United States,Pasco,Washington,99301,West,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",303.84,8,0,91.152,2026-08-24T07:01:37.009Z,4754eeb30887cc678ce4a946b5b23109a8c022d3d55012d507fbe5f2b595007a
4853,CA-2014-107818,9/8/2014,9/14/2014,Standard Class,MC-17275,Marc Crier,Consumer,United States,Pasco,Washington,99301,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,485.88,6,0,19.4352,2026-08-24T07:01:37.009Z,cef8d08c5faae3cbac31159330b17bcc9a91fe21bd0e1b311c4874f42564ec95
4854,CA-2014-113320,12/12/2014,12/15/2014,Second Class,LH-17155,Logan Haushalter,Consumer,United States,Oakland,California,94601,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",12.54,3,0,4.5144,2026-08-24T07:01:37.009Z,401b68720f0816c83e0ed12ead493d3d3ed2c14fb1314475cb7a7ff8f229bc1a
4855,CA-2014-113320,12/12/2014,12/15/2014,Second Class,LH-17155,Logan Haushalter,Consumer,United States,Oakland,California,94601,West,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,8.94,3,0,0.6258,2026-08-24T07:01:37.009Z,bb2056dccd447e870b2da577f76184d8d2643f92bc2b6af00627070d63db7535
4856,CA-2014-113320,12/12/2014,12/15/2014,Second Class,LH-17155,Logan Haushalter,Consumer,United States,Oakland,California,94601,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,9.24,3,0,4.4352,2026-08-24T07:01:37.009Z,862cdd618930787e033affaa8ead898b85ebd85deef218027cc0c61def40d691
4857,CA-2015-137526,1/13/2015,1/17/2015,Standard Class,PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,70.008,3,0.2,24.5028,2026-08-24T07:01:37.009Z,7ee1e5ba87eb68b1db6c617cb5b35910e9351366c750c428c3ddbf2913aa313b
4858,CA-2015-137526,1/13/2015,1/17/2015,Standard Class,PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,90004,West,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,4,0,38.024,2026-08-24T07:01:37.009Z,52bb7fd005cf03d689ec8c31af89b15e8793eb39814452b00b205f17b49ad77b
4859,CA-2015-137526,1/13/2015,1/17/2015,Standard Class,PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,90004,West,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",464.85,9,0,92.97,2026-08-24T07:01:37.009Z,df668e3e1d9a75523336a4b26c21b3a0d4218b28158a319dc0637665ad266e99
4860,CA-2017-136063,12/15/2017,12/19/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Oak Park,Illinois,60302,Central,OFF-AR-10000823,Office Supplies,Art,Newell 307,10.192,7,0.2,1.0192,2026-08-24T07:01:37.009Z,ab9bc27cce0002ebdec146e7de79a31981c8bcc9d1773a389aa062df78a34308
4861,CA-2016-101546,12/18/2016,12/24/2016,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Morristown,New Jersey,7960,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,2,0,843.1706,2026-08-24T07:01:37.009Z,b8ee7682f80e6315fe1d5bbc87b386350732d31838fd6189046220a312959c89
4862,CA-2014-138940,4/11/2014,4/16/2014,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Austin,Texas,78745,Central,TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,758.352,6,0.2,265.4232,2026-08-24T07:01:37.009Z,d4b0990dec504ae2796d688c6cc27a35a4bb9227ae148d07f16f522ccb297e69
4863,CA-2016-125164,11/10/2016,11/14/2016,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,New York City,New York,10011,East,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,20.368,1,0.2,7.3834,2026-08-24T07:01:37.009Z,9b43f5117f0c6526eb136b8a050114aea54d6c3b762032f72d90b6108ec28824
4864,CA-2016-125164,11/10/2016,11/14/2016,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,New York City,New York,10011,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,49.848,3,0.2,16.8237,2026-08-24T07:01:37.009Z,e93cdb108adacd85a5234a9213e51429133e6b4a01ed9a66c66e5ff8c1e32c0a
4865,CA-2017-163531,6/26/2017,6/30/2017,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,New York City,New York,10024,East,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,239.97,3,0,67.1916,2026-08-24T07:01:37.009Z,4289f054aa96f1afec13adfbd255631c9339d6712fbb84fc6bbdad58f9c289e0
4866,CA-2017-122490,11/13/2017,11/18/2017,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2404.704,6,0.2,150.294,2026-08-24T07:01:37.009Z,c76cf36eafe1ad3f3b896b0536e0ab0de7346f5b08d3ce1e4930f1fe2989e2a5
4867,CA-2017-122490,11/13/2017,11/18/2017,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,563.024,11,0.2,190.0206,2026-08-24T07:01:37.009Z,1bc5f03425d7b86a23f7b1640d86a44743d0f43d2dcc6bdbc7020a6516f6ef96
4868,CA-2017-122490,11/13/2017,11/18/2017,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,3,0,10.3473,2026-08-24T07:01:37.009Z,c193b32d4f0c1dd2c59060832de4ffbb7761934bfda8a7ad0ffa1fdbdd8d034c
4869,CA-2017-122490,11/13/2017,11/18/2017,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,98103,West,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,8.64,3,0,4.2336,2026-08-24T07:01:37.009Z,e1477e40839bc5e3b75eeb53d8670ad8e19f9011064991d529716a3a7ad677af
4870,CA-2017-131366,11/24/2017,11/29/2017,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,17602,East,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth�Headset�with,89.988,2,0.4,-14.998,2026-08-24T07:01:37.009Z,e27b75c8f9a3e43373b50da27a7108f8024d24f1d4b2ece31c61fb0426ab0731
4871,CA-2017-131366,11/24/2017,11/29/2017,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,17602,East,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,229.544,7,0.2,83.2097,2026-08-24T07:01:37.009Z,c866cdb14f691fda718c9aef9dc8b1ad77b5ea78dc721ec238face88421a1db7
4872,CA-2017-164042,5/23/2017,5/27/2017,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,77095,Central,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,1.824,2,0.2,0.6156,2026-08-24T07:01:37.009Z,21a9138c00535d2d9365ad73fb5590f15b3c01cffa86c35f1d29328ad8fe17a1
4873,CA-2017-164042,5/23/2017,5/27/2017,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,77095,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,18.32,5,0.8,-46.716,2026-08-24T07:01:37.009Z,ce75f87d9c577ba1f54eb8dd2b280c3f122ada546da260c6dbe46e7b0002e55e
4874,CA-2017-164042,5/23/2017,5/27/2017,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,77095,Central,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,48.816,3,0.2,-11.5938,2026-08-24T07:01:37.009Z,f082fd0c27d67baa34bf02e3968fe63357919875c194255405453d2d43a7bbd4
4875,CA-2017-164042,5/23/2017,5/27/2017,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,1.188,1,0.8,-1.9602,2026-08-24T07:01:37.009Z,13155a6cedd503c6bf2b401565fbad20c2a12663d30c6519b0eb3edccc1d5441
4876,CA-2014-132864,12/2/2014,12/7/2014,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Columbus,Ohio,43229,East,TEC-AC-10001267,Technology,Accessories,Imation�32GB Pocket Pro USB 3.0�Flash Drive�- 32 GB - Black - 1 P ...,119.8,5,0.2,29.95,2026-08-24T07:01:37.009Z,405db8a2aa5b4a2e054c596d4cde38fbfe4a5d5c5b627fe3b290eef842fba1ca
4877,US-2014-155817,10/3/2014,10/9/2014,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,Durham,North Carolina,27707,South,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,61.568,2,0.2,4.6176,2026-08-24T07:01:37.009Z,18f1c4eb47021eb9b06609f589ded7ed4b38116052d17814fd436d17d917ab71
4878,US-2014-155817,10/3/2014,10/9/2014,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,Durham,North Carolina,27707,South,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,6.192,3,0.2,0.4644,2026-08-24T07:01:37.009Z,e4faa98f9e1c44bbc385e036e0175aa3b5a06d0923751191e2436a2b319eb76b
4879,US-2016-131891,7/29/2016,7/31/2016,First Class,PW-19240,Pierre Wener,Consumer,United States,Pensacola,Florida,32503,South,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2.214,3,0.7,-1.476,2026-08-24T07:01:37.009Z,0276708d3cde23c3258bd4925e2f8d48061775809cdd996746f4004486de7720
4880,CA-2017-143567,11/2/2017,11/5/2017,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,42420,South,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,5.32,2,0,2.6068,2026-08-24T07:01:37.009Z,67c0da24ab7bc22a6cf5227e9bdbb920a8b3f61c058478853d26fb7cf1d95451
4881,CA-2017-143567,11/2/2017,11/5/2017,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,42420,South,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",975.92,4,0,292.776,2026-08-24T07:01:37.009Z,d27b6e3df695f6feae1b014cfbe842a4cdbd7c54ae00757e623d92eb10cf4b1b
4882,CA-2017-143567,11/2/2017,11/5/2017,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,42420,South,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,2249.91,9,0,517.4793,2026-08-24T07:01:37.009Z,f6e29d481b1daabf4867f2054567cdaebfa651791226ea400dc7a6904bd08e03
4883,CA-2017-143567,11/2/2017,11/5/2017,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,42420,South,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,59.92,4,0,16.7776,2026-08-24T07:01:37.009Z,057b0bef7b0748abcd6413af005eb9419b8e683591d7a9add931b0832c17039d
4884,CA-2017-104080,3/8/2017,3/15/2017,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Anaheim,California,92804,West,OFF-BI-10003876,Office Supplies,Binders,"\"Green Canvas Binder for 8-1/2\"\" x 14\"\" Sheets\"",171.2,5,0.2,64.2,2026-08-24T07:01:37.009Z,f9bb82825433285bd7b826d3d7f93209d8b7def2f3da23a28494f5936da9fc42
4885,CA-2017-104080,3/8/2017,3/15/2017,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Anaheim,California,92804,West,OFF-AR-10001972,Office Supplies,Art,Newell 323,3.36,2,0,0.8736,2026-08-24T07:01:37.009Z,a7d11de1f053a748ff03b312db1760ca0963d8a6ab5989f3c41aa3ac45d4041c
4886,CA-2014-151379,12/16/2014,12/20/2014,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Detroit,Michigan,48227,Central,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,114.2,5,0,52.532,2026-08-24T07:01:37.009Z,dd6a11e0b7e65888b889f11fe37c35ed80ebf17b8ccf2e9be1e62ce91b737e36
4887,CA-2016-163167,11/28/2016,12/1/2016,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Marietta,Georgia,30062,South,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",182.67,3,0,52.9743,2026-08-24T07:01:37.009Z,69852fd5892a172b65dca09e9fd580d924a475ef682e5469cca700e035564168
4888,CA-2016-163167,11/28/2016,12/1/2016,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Marietta,Georgia,30062,South,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,101.7,6,0,6.102,2026-08-24T07:01:37.009Z,7b2303671b81d1b346b3c8703e4054d50641e36eee471e4ecfa524b02b803f90
4889,CA-2016-163167,11/28/2016,12/1/2016,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Marietta,Georgia,30062,South,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,1126.02,3,0,56.301,2026-08-24T07:01:37.009Z,49845c14430bd320b9bb9bc08bb50cb827baf0776b3fbbf826df65db62e0b56f
4890,CA-2016-163167,11/28/2016,12/1/2016,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Marietta,Georgia,30062,South,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",1263.3,6,0,315.825,2026-08-24T07:01:37.009Z,17bc3194f1387db9227143cc4cce849c790ffa01524fac7d38a6c63039909baa
4891,CA-2016-135776,12/23/2016,12/30/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10001246,Office Supplies,Art,Newell 317,8.82,3,0,2.5578,2026-08-24T07:01:37.009Z,80a5ae2a6655b243b3cceb8f6d7507b9e526d0241cf08a717f07a5d51c74335b
4892,CA-2016-135776,12/23/2016,12/30/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,37.94,2,0,18.2112,2026-08-24T07:01:37.009Z,6b4d7c18bc0363d19c82fe1e57b0a2c0085427b2ef4d2f9c83cefa239eef1394
4893,CA-2016-135776,12/23/2016,12/30/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",4.2,2,0,1.176,2026-08-24T07:01:37.009Z,b0a0b878bb825270f46b67cd4d7b79b30d9e279c3ba985f65cec5f588b59a5a1
4894,CA-2016-135776,12/23/2016,12/30/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,227.28,2,0,2.2728,2026-08-24T07:01:37.009Z,b4ab156861661effaaff25d43d2a517a1a4a3fe94b45de843c48b92bb3fa7837
4895,CA-2016-135776,12/23/2016,12/30/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,47.9,1,0,22.992,2026-08-24T07:01:37.009Z,54b6e5038193abde11d7843685d1186814a1be9d697978e2b83f0194b78ad14c
4896,CA-2016-135776,12/23/2016,12/30/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope,61.96,2,0,30.3604,2026-08-24T07:01:37.009Z,d5e955fe79e35f1c92b68a657602f22dec594e6f06ea2e277784715ec078581b
4897,CA-2016-135776,12/23/2016,12/30/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,4,0,55.896,2026-08-24T07:01:37.009Z,acf701bdaf0538da8bf7907714684bb741af586d1a9f665db1a686d212820aa1
4898,US-2014-122021,10/15/2014,10/17/2014,First Class,AC-10660,Anna Chung,Consumer,United States,Parma,Ohio,44134,East,FUR-CH-10003761,Furniture,Chairs,Global Italian Leather Office Chair,183.372,2,0.3,-7.8588,2026-08-24T07:01:37.009Z,3c9da5d744482d2bdadda29dbc1303ec513ad5859ef28fc2760cd77d7830a460
4899,US-2014-122021,10/15/2014,10/17/2014,First Class,AC-10660,Anna Chung,Consumer,United States,Parma,Ohio,44134,East,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,7.968,2,0.2,2.8884,2026-08-24T07:01:37.009Z,e0f8766a1c326306035f0847bbaf6619b8bca18f9ef01b302977a334b677d024
4900,CA-2016-130484,8/22/2016,8/27/2016,Standard Class,SG-20470,Sheri Gordon,Consumer,United States,Gresham,Oregon,97030,West,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,26.352,8,0.7,-18.4464,2026-08-24T07:01:37.009Z,ea6db77bac2223ec748bad736030874e6ee9d5d073e0d09d7b4e1fc3157a6225
